15:29:25.444	,-0.472,0.151,0.914,1.221,-5.066,0.732,3.113,42.322,-9.863
15:29:25.456	,-0.475,0.152,0.912,0.793,-5.249,1.099,3.113,42.322,-9.863
15:29:25.468	,-0.478,0.152,0.911,1.282,-5.676,1.160,3.113,42.322,-9.863
15:29:25.472	,-0.480,0.148,0.910,1.221,-6.165,1.770,3.113,42.322,-9.863
15:29:25.483	,-0.485,0.153,0.906,1.526,-5.676,1.587,3.430,42.175,-7.922
15:29:25.501	,-0.484,0.153,0.905,0.977,-4.944,1.770,3.430,42.175,-7.922
15:29:25.507	,-0.488,0.153,0.906,1.770,-5.127,1.648,3.430,42.175,-7.922
15:29:25.512	,-0.490,0.150,0.906,1.831,-4.639,1.526,3.430,42.175,-7.922
15:29:25.522	,-0.491,0.147,0.906,1.892,-3.906,1.404,3.430,42.175,-7.922
15:29:25.533	,-0.492,0.147,0.907,1.709,-3.235,0.854,3.491,42.200,-8.496
15:29:25.545	,-0.487,0.147,0.907,2.319,-3.052,0.488,3.491,42.200,-8.496
15:29:25.553	,-0.486,0.149,0.907,1.648,-2.808,0.488,3.491,42.200,-8.496
15:29:25.561	,-0.484,0.149,0.907,1.526,-2.930,0.366,3.491,42.200,-8.496
15:29:25.571	,-0.482,0.151,0.908,1.770,-3.235,0.671,3.491,42.200,-8.496
15:29:25.586	,-0.482,0.152,0.909,1.587,-3.479,0.793,3.357,41.602,-8.496
15:29:25.594	,-0.485,0.153,0.908,1.404,-4.028,0.732,3.357,41.602,-8.496
15:29:25.601	,-0.486,0.151,0.906,1.465,-4.333,1.038,3.357,41.602,-8.496
15:29:25.615	,-0.491,0.152,0.904,1.648,-4.578,1.160,3.357,41.602,-8.496
15:29:25.623	,-0.492,0.151,0.904,1.587,-4.333,1.221,3.357,41.602,-8.496
15:29:25.638	,-0.494,0.150,0.903,1.770,-4.089,1.343,2.698,41.858,-8.350
15:29:25.653	,-0.497,0.151,0.902,1.709,-3.662,1.099,2.698,41.858,-8.350
15:29:25.653	,-0.496,0.150,0.904,2.075,-2.991,0.732,2.698,41.858,-8.350
15:29:25.670	,-0.492,0.151,0.903,2.014,-2.808,0.732,2.698,41.858,-8.350
15:29:25.685	,-0.488,0.149,0.906,1.892,-2.808,0.854,2.698,41.858,-8.350
15:29:25.685	,-0.480,0.147,0.907,2.075,-3.296,0.977,3.259,42.395,-8.093
15:29:25.705	,-0.474,0.142,0.908,1.648,-4.089,0.916,3.259,42.395,-8.093
15:29:25.705	,-0.478,0.152,0.911,0.427,-7.141,1.648,3.259,42.395,-8.093
15:29:25.719	,-0.474,0.148,0.907,0.183,-9.155,2.258,3.259,42.395,-8.093
15:29:25.734	,-0.482,0.156,0.906,-0.610,-11.108,2.747,3.259,42.395,-8.093
15:29:25.734	,-0.485,0.158,0.906,-0.854,-12.695,3.052,3.796,42.261,-7.410
15:29:25.746	,-0.494,0.160,0.905,-0.916,-14.038,3.418,3.796,42.261,-7.410
15:29:25.761	,-0.510,0.150,0.908,-0.610,-15.320,2.991,3.796,42.261,-7.410
15:29:25.769	,-0.513,0.137,0.909,-0.854,-16.113,2.258,3.796,42.261,-7.410
15:29:25.775	,-0.514,0.141,0.904,-1.587,-16.846,1.465,3.796,42.261,-7.410
15:29:25.790	,-0.511,0.138,0.901,-2.441,-18.005,0.610,2.747,42.090,-7.446
15:29:25.801	,-0.511,0.135,0.906,-2.930,-19.714,-0.427,2.747,42.090,-7.446
15:29:25.808	,-0.519,0.133,0.912,-4.089,-21.729,-1.648,2.747,42.090,-7.446
15:29:25.815	,-0.531,0.124,0.909,-6.897,-26.245,-4.395,2.747,42.090,-7.446
15:29:25.833	,-0.545,0.130,0.920,-8.362,-28.198,-6.592,2.747,42.090,-7.446
15:29:25.843	,-0.576,0.144,0.937,-9.277,-30.334,-9.033,2.502,42.310,-6.165
15:29:25.843	,-0.621,0.177,0.950,-9.766,-31.128,-11.719,2.502,42.310,-6.165
15:29:25.858	,-0.651,0.198,0.956,-8.301,-30.090,-15.259,2.502,42.310,-6.165
15:29:25.867	,-0.710,0.185,0.963,-4.883,-26.489,-23.987,2.502,42.310,-6.165
15:29:25.878	,-0.851,0.361,1.012,3.723,-11.841,-31.433,2.502,41.455,-6.958
15:29:25.885	,-0.895,0.345,1.038,18.921,4.883,-40.039,1.868,41.455,-6.958
15:29:25.901	,-0.949,0.338,1.108,35.339,30.640,-44.678,1.868,41.455,-6.958
15:29:25.907	,-1.064,0.448,1.226,50.537,66.772,-48.950,1.868,41.455,-6.958
15:29:25.914	,-1.079,0.566,1.243,67.688,110.107,-56.396,1.868,41.455,-6.958
15:29:25.927	,-1.088,0.524,1.197,119.751,197.632,-76.538,1.868,41.455,-13.208
15:29:25.934	,-0.909,0.367,1.074,140.991,232.544,-78.308,2.832,40.515,-13.550
15:29:25.946	,-0.763,0.212,1.007,159.729,257.935,-77.942,2.832,40.515,-13.550
15:29:25.953	,-0.596,0.050,1.014,167.786,270.996,-74.158,2.832,40.515,-13.550
15:29:25.969	,-0.493,-0.084,1.012,160.400,278.503,-70.068,2.832,40.515,-13.550
15:29:25.976	,-0.419,-0.102,1.003,143.250,284.363,-64.453,2.832,40.515,-13.550
15:29:25.983	,-0.336,-0.126,1.019,125.854,290.588,-58.655,8.447,41.113,-22.437
15:29:25.998	,-0.074,-0.150,0.921,68.237,289.001,-48.401,8.447,41.113,-22.437
15:29:26.004	,-0.005,-0.015,0.958,44.434,276.489,-50.415,8.447,41.113,-22.437
15:29:26.015	,0.049,0.079,0.968,34.424,268.005,-54.443,8.447,41.113,-22.437
15:29:26.022	,0.131,0.134,0.951,29.175,260.010,-53.955,8.447,41.113,-22.437
15:29:26.034	,0.189,0.189,0.920,30.884,250.793,-51.147,15.930,40.576,-29.358
15:29:26.046	,0.257,0.208,0.888,41.443,240.051,-48.645,15.930,40.576,-29.358
15:29:26.052	,0.312,0.201,0.857,60.059,209.351,-42.664,15.930,40.576,-29.358
15:29:26.068	,0.380,0.065,0.735,103.943,187.744,-38.635,15.930,40.576,-29.358
15:29:26.074	,0.406,-0.043,0.660,120.361,168.457,-33.752,15.930,40.576,-29.358
15:29:26.086	,0.416,-0.159,0.605,128.845,150.208,-29.297,22.156,44.739,-31.299
15:29:26.091	,0.416,-0.229,0.581,126.953,132.202,-26.306,22.156,44.739,-31.299
15:29:26.101	,0.402,-0.244,0.572,116.394,116.333,-24.780,22.156,44.739,-31.299
15:29:26.112	,0.395,-0.246,0.578,101.929,87.769,-22.827,22.156,44.739,-31.299
15:29:26.123	,0.391,-0.244,0.623,75.562,86.121,-22.705,22.156,44.739,-31.299
15:29:26.134	,0.403,-0.228,0.646,67.444,79.773,-22.766,24.683,47.974,-32.153
15:29:26.145	,0.411,-0.219,0.672,62.683,73.730,-22.644,24.683,47.974,-32.153
15:29:26.152	,0.391,-0.208,0.689,61.951,69.214,-22.278,24.683,47.974,-32.153
15:29:26.165	,0.377,-0.243,0.699,64.209,67.078,-22.034,24.683,47.974,-32.153
15:29:26.173	,0.363,-0.287,0.710,66.895,69.946,-19.226,24.683,47.974,-32.153
15:29:26.184	,0.365,-0.429,0.712,64.880,73.120,-14.099,26.599,50.244,-32.971
15:29:26.199	,0.348,-0.558,0.707,55.664,77.148,-5.371,26.599,50.244,-32.971
15:29:26.205	,0.333,-0.668,0.692,37.659,81.848,7.446,26.599,50.244,-32.971
15:29:26.212	,0.320,-0.840,0.639,9.155,87.158,26.794,26.599,50.244,-32.971
15:29:26.226	,0.338,-1.040,0.622,-37.842,93.933,57.373,26.599,50.244,-32.971
15:29:26.234	,0.335,-1.157,0.620,-198.059,103.882,151.672,29.480,48.303,-32.190
15:29:26.248	,0.305,-1.160,0.511,-299.744,108.215,210.632,29.480,48.303,-32.190
15:29:26.255	,0.287,-1.052,0.418,-409.180,109.924,273.193,29.480,48.303,-32.190
15:29:26.273	,0.210,-0.812,0.253,-519.104,108.032,335.083,29.480,48.303,-32.190
15:29:26.273	,0.109,-0.537,0.068,-622.681,105.042,392.517,29.480,48.303,-32.190
15:29:26.288	,-0.015,-0.203,-0.154,-712.646,103.027,489.136,32.544,28.796,-28.491
15:29:26.306	,-0.248,0.319,-0.491,-850.647,105.347,529.541,32.544,28.796,-28.491
15:29:26.306	,-0.369,0.554,-0.646,-889.526,112.854,560.242,32.544,28.796,-28.491
15:29:26.321	,-0.319,0.710,-0.723,-904.541,124.878,576.355,32.544,28.796,-28.491
15:29:26.335	,-0.278,1.037,-0.779,-900.269,137.085,576.721,21.436,13.062,-5.444
15:29:26.335	,-0.271,1.296,-0.905,-835.022,151.245,534.851,21.436,13.062,-5.444
15:29:26.346	,-0.286,1.375,-0.947,-791.931,152.222,501.831,21.436,13.062,-5.444
15:29:26.356	,-0.340,1.324,-0.983,-753.174,151.123,464.600,21.436,13.062,-5.444
15:29:26.371	,-0.425,1.434,-1.073,-714.111,150.452,422.852,21.436,13.062,-5.444
15:29:26.378	,-0.362,1.611,-1.088,-657.654,149.231,371.399,11.572,24.109,12.463
15:29:26.386	,-0.214,1.783,-1.000,-570.129,142.822,306.641,11.572,24.109,12.463
15:29:26.394	,-0.090,1.780,-0.847,-296.143,110.535,140.808,11.572,24.109,12.463
15:29:26.409	,-0.319,1.212,-0.778,-151.428,89.294,53.955,11.572,24.109,12.463
15:29:26.417	,-0.558,0.886,-0.890,-37.292,71.960,-19.409,11.572,24.109,12.463
15:29:26.425	,-0.739,0.554,-1.013,35.278,60.730,-69.397,12.000,27.783,13.708
15:29:26.440	,-0.762,0.269,-1.060,64.331,52.673,-90.759,12.000,27.783,13.708
15:29:26.447	,-0.686,0.164,-1.046,53.833,44.312,-84.106,12.000,27.783,13.708
15:29:26.459	,-0.605,0.195,-0.992,-12.878,25.269,-24.780,12.000,27.783,13.708
15:29:26.466	,-0.449,0.426,-0.956,-38.940,17.151,5.066,12.000,27.783,13.708
15:29:26.477	,-0.376,0.565,-0.917,-53.223,10.254,26.367,12.695,29.224,14.148
15:29:26.483	,-0.305,0.677,-0.879,-53.772,4.517,35.583,12.695,29.224,14.148
15:29:26.495	,-0.247,0.760,-0.843,-40.833,-1.038,33.875,12.695,29.224,14.148
15:29:26.507	,-0.218,0.792,-0.827,-17.151,-7.690,22.888,12.695,29.224,14.148
15:29:26.514	,-0.219,0.798,-0.813,12.085,-15.015,6.287,12.695,29.224,14.148
15:29:26.528	,-0.231,0.788,-0.794,79.407,-27.222,-31.799,14.087,28.271,13.843
15:29:26.534	,-0.233,0.733,-0.780,111.755,-32.104,-49.255,14.087,28.271,13.843
15:29:26.548	,-0.231,0.724,-0.765,136.841,-37.598,-62.012,14.087,28.271,13.843
15:29:26.555	,-0.228,0.739,-0.734,156.372,-42.053,-69.885,14.087,28.271,13.843
15:29:26.563	,-0.224,0.766,-0.694,171.143,-44.556,-74.097,14.087,28.271,13.843
15:29:26.576	,-0.217,0.839,-0.658,183.533,-44.922,-77.515,15.894,24.866,11.035
15:29:26.582	,-0.203,0.950,-0.640,215.637,-44.495,-88.623,15.894,24.866,11.035
15:29:26.595	,-0.089,1.186,-0.633,241.882,-47.668,-99.609,15.894,24.866,11.035
15:29:26.606	,-0.003,1.322,-0.626,278.015,-55.298,-114.990,15.894,24.866,11.035
15:29:26.611	,0.076,1.393,-0.615,324.829,-67.627,-133.972,15.894,24.866,11.035
15:29:26.623	,0.106,1.450,-0.596,377.563,-83.984,-155.762,19.019,18.164,4.993
15:29:26.634	,0.076,1.514,-0.561,431.335,-101.990,-179.077,18.762,18.164,4.993
15:29:26.645	,0.049,1.474,-0.513,483.154,-128.906,-219.055,18.762,18.164,4.993
15:29:26.653	,-0.071,1.311,-0.418,567.200,-137.085,-232.727,18.762,18.164,4.993
15:29:26.666	,-0.143,1.193,-0.384,593.628,-138.184,-237.122,18.762,18.164,4.993
15:29:26.672	,-0.202,1.029,-0.363,609.985,-134.827,-233.521,22.864,15.222,-10.425
15:29:26.685	,-0.152,0.893,-0.307,615.295,-130.371,-226.746,22.864,15.222,-10.425
15:29:26.692	,-0.066,0.788,-0.229,601.746,-127.625,-198.181,22.864,15.222,-10.425
15:29:26.704	,0.095,0.538,-0.108,587.463,-131.592,-178.711,22.864,15.222,-10.425
15:29:26.718	,0.186,0.377,-0.011,565.796,-142.090,-158.508,22.864,15.222,-10.425
15:29:26.725	,0.268,0.214,0.100,534.546,-158.142,-139.526,22.937,24.500,-24.536
15:29:26.737	,0.332,0.121,0.224,495.911,-178.833,-124.573,22.937,24.500,-24.536
15:29:26.743	,0.343,0.099,0.343,405.884,-227.722,-104.919,22.937,24.500,-24.536
15:29:26.758	,0.072,0.046,0.524,359.436,-246.948,-90.698,22.937,24.500,-24.536
15:29:26.769	,0.000,-0.021,0.589,315.125,-257.141,-67.749,22.937,24.500,-24.536
15:29:26.775	,-0.069,-0.092,0.641,273.254,-262.512,-42.236,16.821,32.886,-26.404
15:29:26.786	,-0.109,-0.123,0.712,236.084,-265.198,-19.409,16.821,32.886,-26.404
15:29:26.803	,-0.106,-0.138,0.825,202.454,-265.869,6.470,16.821,32.886,-26.404
15:29:26.808	,-0.214,-0.006,1.011,142.517,-254.211,11.230,16.821,32.886,-26.404
15:29:26.819	,-0.241,0.115,1.063,128.479,-240.845,10.803,16.821,32.886,-26.404
15:29:26.826	,-0.283,0.204,1.084,126.892,-226.990,6.226,9.900,37.488,-22.656
15:29:26.835	,-0.319,0.264,1.074,131.104,-213.013,1.709,9.900,37.488,-22.656
15:29:26.849	,-0.334,0.272,1.038,139.160,-198.975,-2.014,9.900,37.488,-22.656
15:29:26.857	,-0.366,0.222,0.998,156.982,-173.645,-11.597,9.900,37.488,-22.656
15:29:26.866	,-0.422,0.001,0.908,155.273,-162.354,-16.418,9.900,37.488,-22.656
15:29:26.876	,-0.422,-0.084,0.877,141.052,-150.635,-16.907,6.299,41.089,-17.712
15:29:26.886	,-0.418,-0.149,0.859,119.995,-141.113,-13.733,6.299,41.089,-17.712
15:29:26.904	,-0.429,-0.232,0.852,94.421,-132.568,-9.888,6.299,41.089,-17.712
15:29:26.910	,-0.410,-0.248,0.862,66.895,-126.099,-5.249,6.299,41.089,-17.712
15:29:26.916	,-0.453,-0.204,0.879,18.494,-117.676,0.061,6.299,41.089,-17.712
15:29:26.935	,-0.466,-0.105,0.894,0.122,-111.145,0.916,4.761,42.920,-14.734
15:29:26.935	,-0.501,-0.001,0.900,-8.972,-105.164,0.488,4.761,42.920,-14.734
15:29:26.948	,-0.530,0.068,0.896,-9.094,-97.107,-1.099,4.761,42.920,-14.734
15:29:26.955	,-0.547,0.035,0.937,-5.127,-87.769,-1.282,4.761,42.920,-14.734
15:29:26.970	,-0.615,-0.073,1.137,-5.737,-50.110,-4.089,4.761,42.920,-14.734
15:29:26.981	,-0.760,-0.094,1.234,-51.636,-14.465,-7.935,2.173,43.726,-10.547
15:29:26.987	,-0.748,-0.017,1.125,-64.026,8.667,-13.123,2.173,43.726,-10.547
15:29:27.003	,-0.682,0.021,1.050,-63.416,16.541,-16.907,2.173,43.726,-10.547
15:29:27.008	,-0.614,0.030,0.966,-60.242,13.000,-18.494,2.173,43.726,-10.547
15:29:27.018	,-0.606,0.040,0.925,-58.350,-1.587,-8.850,2.173,43.726,-10.547
15:29:27.030	,-0.528,0.217,0.893,-52.979,-7.690,-2.258,3.076,42.419,-8.350
15:29:27.040	,-0.558,0.273,0.891,-41.931,-7.019,2.075,3.076,42.419,-8.350
15:29:27.049	,-0.542,0.304,0.893,-26.001,-0.122,4.028,3.076,42.419,-8.350
15:29:27.059	,-0.542,0.276,0.901,-10.254,2.930,9.338,3.076,42.419,-8.350
15:29:27.067	,-0.556,0.210,0.921,0.427,5.249,15.503,3.076,42.419,-8.350
15:29:27.080	,-0.565,0.145,0.930,8.118,5.188,21.423,2.551,42.383,-8.167
15:29:27.088	,-0.569,0.036,0.931,5.615,1.831,20.325,2.551,42.383,-8.167
15:29:27.102	,-0.575,0.015,0.909,0.183,-2.747,17.761,2.551,42.383,-8.167
15:29:27.108	,-0.517,-0.030,0.865,-9.521,-9.033,15.137,2.551,42.383,-8.167
15:29:27.119	,-0.523,0.017,0.910,-18.066,-16.602,11.414,2.551,42.383,-8.167
15:29:27.136	,-0.527,0.019,0.926,-19.775,-19.043,10.498,2.783,42.200,-7.007
15:29:27.136	,-0.529,0.067,0.911,-18.921,-17.944,10.681,2.783,42.200,-7.007
15:29:27.147	,-0.542,0.141,0.887,-12.756,-13.611,11.108,2.783,42.200,-7.007
15:29:27.158	,-0.555,0.165,0.889,-10.010,-10.803,11.353,2.783,42.200,-7.007
15:29:27.169	,-0.568,0.152,0.908,-6.104,-7.812,10.742,2.783,42.200,-7.007
15:29:27.180	,-0.572,0.120,0.924,-3.357,-5.249,10.010,2.380,42.761,-5.969
15:29:27.185	,-0.577,0.088,0.920,-0.732,-4.395,8.423,2.380,42.761,-5.969
15:29:27.203	,-0.564,0.061,0.915,-0.122,-5.859,4.639,2.380,42.761,-5.969
15:29:27.209	,-0.536,0.043,0.902,-1.099,-7.141,3.052,2.380,42.761,-5.969
15:29:27.216	,-0.529,0.059,0.887,-3.418,-8.606,1.526,2.380,42.761,-5.969
15:29:27.232	,-0.522,0.069,0.879,-5.676,-9.521,0.122,2.258,42.761,-5.664
15:29:27.240	,-0.520,0.089,0.889,-7.141,-9.888,-0.610,2.258,42.761,-5.664
15:29:27.247	,-0.527,0.104,0.888,-7.812,-9.766,14.893,2.258,42.761,-5.664
15:29:27.262	,-0.553,0.119,0.891,-6.775,-10.071,0.854,2.258,42.761,-5.664
15:29:27.269	,-0.545,0.144,0.883,-5.127,-10.071,1.953,2.258,42.761,-5.664
15:29:27.281	,-0.544,0.135,0.883,-2.136,-9.949,3.479,2.039,43.481,-6.152
15:29:27.287	,-0.550,0.132,0.883,0.244,-9.460,4.944,2.039,43.481,-6.152
15:29:27.300	,-0.547,0.114,0.880,1.526,-8.911,5.676,2.039,43.481,-6.152
15:29:27.306	,-0.546,0.094,0.878,1.587,-8.606,5.554,2.039,43.481,-6.152
15:29:27.318	,-0.555,0.085,0.883,1.221,-8.179,5.127,2.039,43.481,-6.152
15:29:27.326	,-0.567,0.080,0.880,1.038,-7.812,4.456,1.343,43.103,-5.383
15:29:27.341	,-0.569,0.080,0.881,0.610,-7.507,3.174,1.343,43.103,-5.383
15:29:27.349	,-0.570,0.078,0.880,0.488,-6.714,1.892,1.343,43.103,-5.383
15:29:27.356	,-0.570,0.079,0.878,0.244,-6.104,0.854,1.343,43.103,-5.383
15:29:27.369	,-0.566,0.083,0.872,0.244,-5.310,-0.061,1.343,43.103,-5.383
15:29:27.376	,-0.564,0.100,0.871,-0.305,-3.845,-0.977,1.733,43.774,-4.895
15:29:27.389	,-0.570,0.104,0.872,0.183,-2.625,-1.221,1.733,43.774,-4.895
15:29:27.396	,-0.568,0.109,0.873,0.854,-1.221,-1.099,1.733,43.774,-4.895
15:29:27.409	,-0.563,0.109,0.873,1.831,-0.061,-0.671,1.733,43.774,-4.895
15:29:27.416	,-0.560,0.109,0.877,2.380,0.549,-0.183,1.733,43.774,-4.895
15:29:27.430	,-0.556,0.105,0.880,2.441,1.160,0.122,1.636,43.152,-4.883
15:29:27.437	,-0.553,0.101,0.880,2.808,1.343,0.427,1.636,43.152,-4.883
15:29:27.446	,-0.550,0.093,0.877,3.052,1.465,0.305,1.636,43.152,-4.883
15:29:27.461	,-0.552,0.091,0.875,2.991,1.526,0.122,1.636,43.152,-4.883
15:29:27.469	,-0.554,0.094,0.874,2.991,1.770,-0.061,1.636,43.152,-4.883
15:29:27.476	,-0.555,0.093,0.877,3.052,2.441,-0.366,1.465,43.091,-4.321
15:29:27.488	,-0.557,0.095,0.877,3.418,2.747,-0.488,1.465,43.091,-4.321
15:29:27.495	,-0.552,0.095,0.878,3.540,3.418,-0.671,1.465,43.091,-4.321
15:29:27.509	,-0.549,0.095,0.878,3.662,3.845,-0.916,1.465,43.091,-4.321
15:29:27.516	,-0.543,0.092,0.879,3.479,3.906,-0.671,1.465,43.091,-4.321
15:29:27.523	,-0.541,0.093,0.883,3.540,3.906,-0.732,2.368,43.127,-5.676
15:29:27.535	,-0.541,0.096,0.885,3.418,3.357,-0.549,2.368,43.127,-5.676
15:29:27.546	,-0.539,0.095,0.887,3.174,3.174,-0.549,2.368,43.127,-5.676
15:29:27.560	,-0.536,0.095,0.887,3.113,2.563,-0.549,2.368,43.127,-5.676
15:29:27.570	,-0.535,0.093,0.885,2.625,0.854,-0.244,2.368,43.127,-5.676
15:29:27.577	,-0.535,0.090,0.884,2.686,0.244,-0.305,1.831,43.335,-5.322
15:29:27.584	,-0.536,0.095,0.884,2.136,-0.061,-0.183,1.831,43.335,-5.322
15:29:27.598	,-0.541,0.096,0.882,2.136,-0.427,-0.244,1.831,43.335,-5.322
15:29:27.605	,-0.545,0.097,0.884,2.075,-0.366,-0.305,1.831,43.335,-5.322
15:29:27.616	,-0.545,0.096,0.882,2.502,0.000,-0.488,1.831,43.335,-5.322
15:29:27.627	,-0.545,0.097,0.882,2.625,0.183,-0.366,2.039,42.896,-5.444
15:29:27.636	,-0.546,0.095,0.883,2.686,0.916,-0.671,2.039,42.896,-5.444
15:29:27.648	,-0.541,0.091,0.884,2.991,0.854,-0.488,2.039,42.896,-5.444
15:29:27.655	,-0.539,0.094,0.885,2.991,0.854,-0.488,2.039,42.896,-5.444
15:29:27.663	,-0.534,0.096,0.884,2.869,0.610,-0.488,2.039,42.896,-5.444
15:29:27.675	,-0.533,0.097,0.886,2.808,0.427,-0.305,2.026,43.127,-5.505
15:29:27.688	,-0.530,0.094,0.885,2.502,-0.427,0.061,2.026,43.127,-5.505
15:29:27.694	,-0.532,0.092,0.887,2.441,-1.282,0.244,2.026,43.127,-5.505
15:29:27.702	,-0.535,0.091,0.885,2.197,-1.587,0.122,2.026,43.127,-5.505
15:29:27.715	,-0.538,0.093,0.884,2.136,-2.014,-0.061,2.026,43.127,-5.505
15:29:27.722	,-0.542,0.091,0.884,2.075,-2.197,-0.061,2.148,42.932,-6.348
15:29:27.736	,-0.544,0.097,0.880,1.831,-1.831,-0.122,2.148,42.932,-6.348
15:29:27.743	,-0.547,0.099,0.880,2.014,-0.610,-0.427,2.148,42.932,-6.348
15:29:27.757	,-0.544,0.095,0.884,2.502,0.183,0.000,2.148,42.932,-6.348
15:29:27.766	,-0.541,0.091,0.884,2.747,0.610,-0.305,2.148,42.932,-6.348
15:29:27.772	,-0.535,0.087,0.887,2.991,0.671,-0.305,2.063,43.103,-5.481
15:29:27.784	,-0.532,0.088,0.888,2.625,0.305,-0.183,2.063,43.103,-5.481
15:29:27.796	,-0.529,0.093,0.889,2.441,-0.183,-0.305,2.063,43.103,-5.481
15:29:27.803	,-0.527,0.094,0.888,2.136,-1.953,-0.244,2.063,43.103,-5.481
15:29:27.816	,-0.533,0.095,0.885,1.770,-2.625,0.000,2.063,43.103,-5.481
15:29:27.823	,-0.536,0.096,0.884,1.648,-2.869,0.061,2.478,43.164,-6.079
15:29:27.837	,-0.542,0.100,0.884,1.770,-2.808,0.061,2.478,43.164,-6.079
15:29:27.843	,-0.543,0.099,0.882,1.770,-2.686,0.244,2.478,43.164,-6.079
15:29:27.856	,-0.544,0.098,0.882,2.075,-2.380,0.244,2.478,43.164,-6.079
15:29:27.863	,-0.547,0.095,0.883,2.380,-1.099,0.183,2.478,43.164,-6.079
15:29:27.876	,-0.546,0.089,0.884,2.502,-0.671,-0.244,2.124,43.213,-6.323
15:29:27.882	,-0.543,0.092,0.882,2.686,-0.549,-0.427,2.124,43.213,-6.323
15:29:27.892	,-0.542,0.095,0.882,2.686,-0.122,-0.549,2.124,43.213,-6.323
15:29:27.901	,-0.540,0.098,0.883,2.380,0.366,-0.305,2.124,43.213,-6.323
15:29:27.913	,-0.540,0.098,0.884,2.380,0.610,-0.244,2.124,43.213,-6.323
15:29:27.927	,-0.540,0.096,0.885,2.319,0.977,-0.549,2.686,42.896,-4.492
15:29:27.937	,-0.537,0.094,0.886,2.747,1.038,-0.488,2.686,42.896,-4.492
15:29:27.952	,-0.537,0.093,0.885,2.747,0.977,-0.488,2.686,42.896,-4.492
15:29:27.966	,-0.539,0.093,0.887,2.808,1.038,-0.488,2.686,42.896,-4.492
15:29:27.966	,-0.543,0.096,0.883,2.991,1.709,-0.610,2.051,42.822,-5.298
15:29:27.980	,-0.541,0.096,0.883,3.052,2.258,-0.488,2.051,42.822,-5.298
15:29:27.986	,-0.540,0.096,0.884,3.174,2.808,-0.732,2.051,42.822,-5.298
15:29:27.999	,-0.536,0.095,0.886,3.296,3.357,-0.732,2.051,42.822,-5.298
15:29:28.005	,-0.532,0.094,0.888,3.418,3.662,-0.793,2.051,42.822,-5.298
15:29:28.017	,-0.527,0.092,0.889,3.479,3.296,-0.549,2.417,43.005,-5.957
15:29:28.029	,-0.524,0.095,0.890,3.235,2.991,-0.549,2.417,43.005,-5.957
15:29:28.036	,-0.524,0.096,0.891,3.296,2.563,-0.427,2.417,43.005,-5.957
15:29:28.047	,-0.524,0.095,0.892,3.235,2.136,-0.305,2.417,43.005,-5.957
15:29:28.055	,-0.524,0.095,0.892,3.174,1.709,-0.244,2.417,43.005,-5.957
15:29:28.071	,-0.524,0.094,0.893,2.808,1.160,0.000,1.794,43.005,-5.884
15:29:28.078	,-0.525,0.092,0.893,2.869,0.732,0.183,1.794,43.005,-5.884
15:29:28.092	,-0.527,0.092,0.891,2.502,0.122,0.183,1.794,43.005,-5.884
15:29:28.099	,-0.528,0.092,0.892,2.441,0.061,0.061,1.794,43.005,-5.884
15:29:28.106	,-0.532,0.094,0.891,2.563,-0.061,0.061,1.794,43.005,-5.884
15:29:28.119	,-0.532,0.092,0.891,2.686,0.061,0.183,2.405,43.176,-4.932
15:29:28.125	,-0.530,0.091,0.891,2.686,0.427,0.183,2.405,43.176,-4.932
15:29:28.139	,-0.528,0.093,0.891,2.747,0.793,0.061,2.405,43.176,-4.932
15:29:28.149	,-0.528,0.092,0.893,2.991,0.732,0.122,2.405,43.176,-4.932
15:29:28.156	,-0.526,0.092,0.891,2.991,0.549,0.061,2.405,43.176,-4.932
15:29:28.173	,-0.521,0.089,0.893,3.235,0.549,-0.183,2.490,43.018,-6.519
15:29:28.179	,-0.519,0.090,0.895,2.991,0.244,-0.122,2.490,43.018,-6.519
15:29:28.185	,-0.519,0.093,0.895,3.052,-0.671,0.061,2.490,43.018,-6.519
15:29:28.199	,-0.520,0.091,0.894,2.991,-0.793,0.061,2.490,43.018,-6.519
15:29:28.205	,-0.523,0.089,0.893,2.441,-1.465,0.000,2.490,43.018,-6.519
15:29:28.218	,-0.526,0.093,0.894,2.502,-2.014,-0.244,2.844,42.798,-6.262
15:29:28.231	,-0.527,0.093,0.892,2.075,-2.197,0.305,2.844,42.798,-6.262
15:29:28.236	,-0.528,0.091,0.891,2.319,-1.953,0.000,2.844,42.798,-6.262
15:29:28.247	,-0.529,0.090,0.891,2.197,-1.953,-0.061,2.844,42.798,-6.262
15:29:28.258	,-0.528,0.088,0.892,1.892,-1.465,0.305,2.844,42.798,-6.262
15:29:28.264	,-0.526,0.093,0.893,1.648,-1.526,0.244,2.527,43.237,-5.066
15:29:28.276	,-0.524,0.094,0.893,1.709,-1.587,0.183,2.527,43.237,-5.066
15:29:28.286	,-0.526,0.092,0.892,2.563,-2.136,-0.061,2.527,43.237,-5.066
15:29:28.302	,-0.527,0.091,0.892,2.686,-1.587,-0.244,2.527,43.237,-5.066
15:29:28.308	,-0.526,0.091,0.892,2.380,-1.892,0.000,2.527,43.237,-5.066
15:29:28.313	,-0.528,0.092,0.892,2.014,-1.892,0.061,1.990,43.396,-5.261
15:29:28.324	,-0.529,0.091,0.892,2.380,-1.770,0.061,1.990,43.396,-5.261
